Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_Years,Department,Job_Title,Manager_Name,Location,Country,Salary,Bonus,Total_Compensation,Performance_Rating,Employment_Status,Active_Status
5474,Jack,Lewis,Male,07-04-1981,44,08-10-2022,2,Sales,Manager,Angela,New York,Australia,5608,1004,68300,4,Full-Time,Active
5475,Ivy,Brown,Male,02-09-1995,29,17-01-2020,5,Marketing,Coordinator,Priya,Toronto,UK,7268,2710,89926,4,Part-Time,Active
5476,Grace,Brown,Female,02-05-1970,55,12-11-2021,3,Sales,Coordinator,Robert,Sydney,UK,4001,1774,49786,4,Full-Time,Active
5477,Jack,Khan,Male,30-01-1988,37,27-10-2017,7,Marketing,Executive,Tom,Toronto,Australia,6665,2315,82295,3,Full-Time,Inactive
5478,Eve,Lewis,Male,21-11-1992,32,17-03-2013,12,IT,Executive,Priya,Sydney,India,8635,4590,108210,5,Full-Time,Active
5479,Hank,Lee,Male,31-01-1980,45,17-09-2005,19,Marketing,Manager,John,London,USA,6380,4071,80631,4,Part-Time,Active
5480,Bob,Smith,Male,08-12-1982,42,03-04-2010,15,IT,Executive,Tom,Toronto,Canada,8276,2446,101758,4,Full-Time,Active
5481,Ivy,Davis,Female,14-04-1981,44,23-10-2022,2,Marketing,Coordinator,John,London,Canada,6701,4369,84781,5,Part-Time,Active
5482,Frank,Williams,Female,17-10-1988,36,10-02-2020,5,Finance,Executive,John,Bangalore,Canada,4173,1253,51329,5,Part-Time,Active
5483,Ivy,Lewis,Female,31-03-1990,35,30-01-2023,2,Marketing,Manager,Priya,Sydney,UK,7814,3403,97171,4,Contract,Inactive
5484,Bob,Davis,Male,26-09-1974,50,18-07-2021,3,Marketing,Manager,John,London,India,4380,3801,56361,2,Contract,Active
5485,Charlie,Smith,Male,19-04-1986,39,22-11-2009,15,HR,Manager,Angela,Bangalore,India,5993,4253,76169,5,Part-Time,Inactive
5486,Hank,Wilson,Male,17-01-1984,41,10-04-2005,20,HR,Manager,Priya,Toronto,UK,6548,4333,82909,5,Part-Time,Active
5487,Alice,Lee,Female,23-01-1973,52,11-09-2015,9,Marketing,Manager,Robert,London,Australia,9605,4028,119288,3,Contract,Active
5488,Jack,Davis,Male,09-12-1975,49,21-11-2023,1,HR,Executive,Angela,London,Australia,5221,2088,64740,1,Part-Time,Inactive
5489,Grace,Lee,Female,30-12-1990,34,01-06-2011,14,IT,Analyst,Tom,Bangalore,India,8642,3049,106753,4,Contract,Active
5490,Grace,Lee,Male,17-12-2000,24,08-11-2013,11,HR,Manager,Priya,London,UK,6991,4062,87954,1,Full-Time,Active
5491,Alice,Lewis,Male,30-01-1999,26,04-10-2018,6,Marketing,Analyst,Robert,Bangalore,Canada,4938,1578,60834,1,Contract,Inactive
5492,Ivy,Clark,Female,04-12-1997,27,24-11-2013,11,Sales,Executive,Robert,Sydney,USA,8371,1102,101554,4,Full-Time,Active
5493,Hank,Johnson,Male,16-11-1972,52,26-03-2020,5,Sales,Manager,Priya,Sydney,India,9744,4809,121737,3,Part-Time,Active
5494,Diana,Khan,Female,11-05-1994,31,24-11-2005,19,Marketing,Analyst,Angela,Sydney,Canada,8151,2293,100105,5,Full-Time,Active
5495,Jack,Brown,Male,07-03-1988,37,13-09-2008,16,Marketing,Analyst,Robert,London,India,7179,3042,89190,3,Part-Time,Active
5496,Eve,Lee,Female,09-12-1977,47,12-09-2012,12,Sales,Coordinator,Priya,London,USA,6050,3296,75896,3,Full-Time,Active
5497,Bob,Lewis,Male,13-10-1978,46,18-02-2019,6,Finance,Analyst,Priya,New York,Australia,4835,1344,59364,4,Contract,Active
5498,Ivy,Lewis,Male,13-05-1994,31,09-04-2011,14,HR,Coordinator,John,New York,India,7978,4044,99780,2,Full-Time,Active
5499,Frank,Davis,Male,05-01-1991,34,27-09-2008,16,Finance,Coordinator,Priya,Bangalore,UK,7944,3020,98348,5,Part-Time,Active
5500,Charlie,Davis,Male,29-06-1980,45,29-08-2013,11,IT,Analyst,Robert,London,Australia,5596,4663,71815,5,Contract,Active
5501,Grace,Williams,Male,02-07-1975,50,27-06-2013,12,Sales,Coordinator,John,Bangalore,Australia,5502,4199,70223,4,Full-Time,Active
5502,Ivy,Lee,Female,05-12-1982,42,21-06-2017,8,Sales,Analyst,Robert,Toronto,Canada,9817,3254,121058,2,Contract,Inactive
5503,Charlie,Johnson,Female,20-10-1996,28,25-08-2023,1,Finance,Coordinator,Angela,London,UK,6936,2519,85751,2,Full-Time,Inactive
5504,Bob,Khan,Male,02-12-1972,52,20-02-2015,10,IT,Manager,Angela,Toronto,India,9148,4479,114255,1,Part-Time,Inactive
5505,Grace,Khan,Female,04-10-1997,27,09-11-2008,16,Finance,Manager,Robert,London,India,8517,1552,103756,1,Full-Time,Active
5506,Grace,Wilson,Female,04-02-2000,25,19-02-2009,16,IT,Manager,Tom,Sydney,UK,7411,2735,91667,3,Part-Time,Active
5507,Diana,Wilson,Female,09-09-1992,32,08-08-2005,19,Marketing,Analyst,Tom,Bangalore,Australia,7582,1249,92233,5,Contract,Active
5508,Ivy,Williams,Female,09-02-1998,27,26-07-2018,6,Marketing,Analyst,Tom,New York,India,5786,3357,72789,5,Contract,Active
5509,Hank,Brown,Male,03-04-1975,50,18-07-2022,2,Sales,Executive,Robert,Sydney,India,5879,4713,75261,5,Part-Time,Inactive
5510,Alice,Wilson,Female,23-11-1995,29,09-12-2010,14,Marketing,Analyst,Priya,New York,India,7861,2660,96992,3,Part-Time,Active
5511,Alice,Smith,Female,15-05-1999,26,14-10-2019,5,Finance,Executive,John,London,USA,9589,3153,118221,2,Contract,Active
5512,Eve,Williams,Male,31-01-1993,32,22-09-2013,11,IT,Executive,Priya,Toronto,UK,5832,4417,74401,2,Part-Time,Active
5513,Frank,Khan,Male,20-08-1973,51,14-11-2013,11,Sales,Manager,Robert,Toronto,USA,4211,2425,52957,5,Full-Time,Inactive
5514,Charlie,Khan,Male,02-01-1987,38,28-05-2017,8,Marketing,Analyst,Priya,Sydney,USA,4109,3577,52885,2,Contract,Active
5515,Ivy,Johnson,Male,24-05-1990,35,23-06-2008,17,Sales,Analyst,Angela,New York,Canada,6684,3194,83402,5,Part-Time,Active
5516,Jack,Lewis,Male,24-02-1990,35,23-02-2023,2,Sales,Executive,John,Bangalore,India,5391,1676,66368,2,Part-Time,Inactive
5517,Frank,Smith,Male,16-02-1973,52,24-12-2016,8,IT,Executive,Robert,Bangalore,USA,9809,3528,121236,4,Full-Time,Active
5518,Diana,Brown,Male,29-10-1978,46,15-06-2015,10,Finance,Analyst,John,Bangalore,UK,5384,1095,65703,1,Full-Time,Active
5519,Grace,Davis,Male,15-07-1980,44,11-10-2023,1,Finance,Executive,Tom,New York,Canada,6438,1088,78344,4,Full-Time,Active
5520,Hank,Williams,Female,16-11-1973,51,09-03-2005,20,HR,Analyst,Tom,Toronto,Canada,9118,4930,114346,1,Full-Time,Active
5521,Ivy,Wilson,Male,15-06-1987,38,30-07-2009,15,Finance,Analyst,Angela,Toronto,Australia,9220,4988,115628,2,Full-Time,Active
5522,Frank,Clark,Female,30-12-1998,26,13-01-2007,18,Marketing,Coordinator,Robert,Sydney,Australia,5453,1214,66650,4,Part-Time,Inactive
5523,Frank,Johnson,Male,31-01-1972,53,28-09-2019,5,HR,Executive,Tom,New York,Canada,8557,3762,106446,5,Contract,Active
5524,Hank,Khan,Male,22-12-1979,45,06-07-2010,14,HR,Manager,John,London,UK,7326,3196,91108,4,Contract,Active
5525,Eve,Clark,Female,02-04-1974,51,02-09-2009,15,HR,Analyst,John,London,USA,6844,3218,85346,2,Part-Time,Active
5526,Charlie,Williams,Male,12-05-1972,53,17-12-2008,16,HR,Executive,Angela,Bangalore,Australia,4834,3910,61918,2,Full-Time,Active
5527,Charlie,Lee,Male,05-08-1995,29,28-05-2013,12,Finance,Executive,Tom,Toronto,USA,4358,4385,56681,1,Full-Time,Active
5528,Frank,Brown,Female,28-05-1993,32,18-10-2005,19,HR,Executive,Priya,Toronto,UK,8316,4106,103898,4,Part-Time,Active
5529,Bob,Lee,Female,02-01-1997,28,14-04-2022,3,Marketing,Analyst,Tom,New York,USA,4335,2378,54398,2,Contract,Inactive
5530,Frank,Williams,Female,27-09-1989,35,13-04-2020,5,Marketing,Analyst,Angela,New York,Canada,4852,4983,63207,4,Contract,Active
5531,Frank,Lee,Female,21-08-1973,51,28-01-2015,10,Sales,Analyst,Tom,Sydney,Australia,9205,4379,114839,3,Part-Time,Active
5532,Hank,Brown,Female,26-10-1972,52,16-09-2015,9,Marketing,Executive,Robert,New York,UK,8438,4310,105566,2,Full-Time,Active
5533,Grace,Lewis,Female,04-07-1976,49,26-09-2017,7,Sales,Manager,Angela,Sydney,Canada,8991,1798,109690,1,Contract,Inactive
5534,Hank,Williams,Male,16-11-1978,46,19-12-2005,19,Marketing,Coordinator,Priya,Bangalore,UK,4881,2868,61440,1,Full-Time,Active
5535,Ivy,Clark,Male,18-11-1997,27,17-06-2008,17,HR,Manager,John,Bangalore,Australia,7053,1233,85869,5,Part-Time,Inactive
5536,Frank,Lee,Male,17-12-1998,26,01-01-2010,15,IT,Analyst,Tom,Toronto,USA,6527,4282,82606,2,Contract,Active
5537,Charlie,Brown,Male,07-08-1978,46,27-12-2016,8,HR,Analyst,John,Toronto,UK,9411,1137,114069,5,Part-Time,Active
5538,Jack,Wilson,Male,31-05-1972,53,25-05-2009,16,Finance,Analyst,Angela,Toronto,Australia,7310,1559,89279,1,Full-Time,Active
5539,Charlie,Davis,Female,26-11-1993,31,04-07-2015,9,Sales,Manager,John,London,Canada,9380,4557,117117,2,Full-Time,Active
5540,Alice,Brown,Female,07-07-1997,27,22-04-2014,11,IT,Manager,Robert,Sydney,Australia,4217,3884,54488,3,Full-Time,Active
5541,Eve,Johnson,Male,28-09-1979,45,18-06-2017,8,Marketing,Analyst,Angela,Bangalore,USA,4003,3302,51338,4,Part-Time,Active
5542,Diana,Davis,Female,04-05-1989,36,26-03-2013,12,HR,Coordinator,Angela,Sydney,Australia,8631,2855,106427,2,Part-Time,Active
5543,Ivy,Wilson,Male,06-01-1976,49,02-10-2007,17,Sales,Coordinator,Tom,London,Canada,8008,2390,98486,5,Contract,Active
5544,Ivy,Smith,Female,05-05-1975,50,16-02-2023,2,Sales,Executive,Angela,London,Canada,8458,3864,105360,2,Full-Time,Active
5545,Eve,Clark,Male,02-11-1996,28,04-05-2021,4,Marketing,Manager,Robert,Bangalore,UK,9901,4331,123143,1,Part-Time,Active
5546,Jack,Khan,Male,04-04-1986,39,08-08-2022,2,Sales,Coordinator,Tom,Bangalore,Canada,5547,2703,69267,1,Full-Time,Active
5547,Diana,Wilson,Male,30-08-1978,46,10-09-2010,14,Marketing,Analyst,Robert,Toronto,India,9713,2099,118655,1,Full-Time,Active
5548,Grace,Lewis,Female,22-03-1982,43,01-11-2011,13,Marketing,Manager,Priya,London,Canada,6859,1748,84056,4,Full-Time,Active
5549,Frank,Davis,Female,21-12-1980,44,12-03-2011,14,HR,Executive,Tom,Toronto,USA,6184,1443,75651,2,Full-Time,Inactive
5550,Diana,Lewis,Male,20-10-1982,42,23-04-2015,10,Sales,Executive,Angela,Bangalore,Canada,9618,2832,118248,1,Full-Time,Active
5551,Jack,Davis,Female,04-01-1983,42,04-10-2009,15,Finance,Manager,Angela,London,UK,4165,2497,52477,1,Contract,Active
5552,Bob,Johnson,Male,11-01-1987,38,24-06-2013,12,Finance,Analyst,Angela,London,Canada,6636,3862,83494,3,Full-Time,Active
5553,Alice,Smith,Male,18-01-1993,32,11-09-2011,13,HR,Coordinator,Priya,New York,Australia,6872,1170,83634,1,Part-Time,Active
5554,Diana,Khan,Female,14-08-1990,34,03-12-2005,19,HR,Manager,Robert,London,Australia,4950,2855,62255,5,Part-Time,Inactive
5555,Diana,Johnson,Male,07-03-1991,34,03-03-2013,12,Marketing,Analyst,Angela,Toronto,Australia,7287,4982,92426,1,Full-Time,Active
5556,Alice,Wilson,Male,18-01-1994,31,26-08-2007,17,Finance,Manager,John,New York,India,4897,3015,61779,5,Full-Time,Active
5557,Frank,Lewis,Male,07-09-1975,49,08-09-2018,6,Sales,Executive,Angela,London,UK,9500,3076,117076,4,Contract,Active
5558,Diana,Davis,Female,13-04-1991,34,03-11-2006,18,Finance,Manager,Tom,New York,Australia,4367,1501,53905,4,Part-Time,Active
5559,Alice,Wilson,Male,29-09-1999,25,27-07-2008,16,HR,Analyst,Tom,London,Australia,7941,3205,98497,2,Contract,Active
5560,Alice,Brown,Male,05-03-1996,29,27-04-2018,7,HR,Analyst,John,Sydney,Australia,8333,1540,101536,3,Part-Time,Active
5561,Alice,Smith,Male,16-07-1975,49,24-04-2012,13,Marketing,Executive,Priya,Toronto,UK,4338,3811,55867,2,Full-Time,Active
5562,Hank,Clark,Male,10-09-1975,49,20-02-2012,13,Sales,Analyst,Tom,Toronto,Australia,7310,1474,89194,1,Full-Time,Active
5563,Jack,Brown,Female,31-03-1990,35,11-09-2009,15,HR,Analyst,Priya,New York,India,6193,1206,75522,4,Full-Time,Active
5564,Hank,Lewis,Male,15-03-1989,36,09-02-2012,13,Sales,Executive,Priya,Sydney,Australia,4065,2507,51287,5,Full-Time,Active
5565,Bob,Smith,Male,04-02-1979,46,18-02-2013,12,Finance,Analyst,John,New York,USA,4473,1347,55023,2,Full-Time,Active
5566,Grace,Smith,Female,17-06-1986,39,14-12-2013,11,Marketing,Analyst,Tom,New York,India,9363,2487,114843,4,Contract,Active
5567,Hank,Wilson,Female,02-09-1976,48,15-02-2012,13,Finance,Manager,Angela,Bangalore,USA,5087,4017,65061,5,Part-Time,Active
5568,Hank,Brown,Female,28-05-1989,36,24-04-2006,19,HR,Manager,Priya,New York,Australia,5751,4873,73885,5,Contract,Active
5569,Jack,Wilson,Female,15-05-1997,28,24-04-2007,18,HR,Manager,Priya,London,Australia,7567,2470,93274,1,Part-Time,Active
5570,Grace,Wilson,Female,14-03-1979,46,14-06-2009,16,Sales,Manager,Tom,Bangalore,UK,4666,1907,57899,2,Contract,Active
5571,Eve,Wilson,Female,27-09-1974,50,24-02-2010,15,HR,Coordinator,Tom,Bangalore,USA,5332,2944,66928,5,Full-Time,Active
5572,Alice,Lewis,Male,11-01-1980,45,31-12-2014,10,Sales,Manager,John,New York,USA,5466,2159,67751,4,Part-Time,Inactive
5573,Ivy,Davis,Male,29-12-1983,41,19-10-2010,14,IT,Manager,Robert,Bangalore,Canada,9107,4700,113984,2,Part-Time,Active
5574,Grace,Davis,Female,14-02-1988,37,20-05-2006,19,HR,Manager,Robert,Toronto,Canada,8725,2791,107491,1,Contract,Active
5575,Bob,Lewis,Male,21-11-1988,36,20-04-2005,20,Finance,Executive,Robert,Bangalore,Canada,7612,3423,94767,1,Contract,Inactive
5576,Frank,Khan,Female,27-07-2000,24,06-11-2008,16,Finance,Manager,Priya,Bangalore,Canada,6119,4701,78129,4,Full-Time,Active
5577,Bob,Clark,Male,26-10-1972,52,20-04-2017,8,Sales,Coordinator,John,London,USA,4222,3544,54208,5,Part-Time,Active
5578,Alice,Johnson,Female,16-02-1971,54,13-07-2014,10,IT,Coordinator,Robert,Toronto,UK,5805,1351,71011,1,Full-Time,Active
5579,Grace,Clark,Female,05-06-1975,50,17-12-2005,19,HR,Coordinator,Tom,Bangalore,Canada,4579,3135,58083,1,Contract,Inactive
5580,Bob,Lewis,Male,29-03-1994,31,07-04-2009,16,Marketing,Analyst,Priya,London,USA,5564,3436,70204,5,Part-Time,Active
5581,Bob,Lee,Female,13-02-1996,29,01-05-2013,12,Marketing,Executive,Priya,Toronto,UK,6616,2170,81562,5,Full-Time,Active
5582,Eve,Johnson,Male,03-07-1979,46,07-10-2012,12,Finance,Manager,Tom,Bangalore,UK,6677,4146,84270,5,Contract,Active
5583,Eve,Khan,Female,29-07-1973,51,22-12-2022,2,HR,Manager,John,New York,Canada,9094,3128,112256,3,Contract,Active
5584,Grace,Williams,Female,09-03-2000,25,08-12-2014,10,Marketing,Analyst,John,Bangalore,USA,9664,2179,118147,3,Contract,Inactive
5585,Alice,Johnson,Male,25-10-1982,42,27-09-2018,6,Sales,Executive,Robert,Toronto,India,6416,2303,79295,5,Full-Time,Active
5586,Hank,Smith,Female,03-07-1997,27,04-08-2010,14,HR,Analyst,Tom,Bangalore,USA,7482,4237,94021,5,Part-Time,Active
5587,Charlie,Lewis,Male,01-08-1982,42,21-04-2005,20,Finance,Coordinator,Angela,Toronto,UK,9633,3251,118847,4,Full-Time,Inactive
5588,Diana,Williams,Male,26-03-1972,53,14-10-2016,8,IT,Analyst,John,New York,Australia,8927,2822,109946,1,Contract,Active
5589,Ivy,Clark,Male,21-06-1996,29,01-11-2009,15,Sales,Executive,Robert,Bangalore,Canada,7762,1966,95110,2,Contract,Active
5590,Diana,Williams,Male,14-05-1985,40,16-04-2008,17,Sales,Analyst,Priya,Toronto,UK,5661,4631,72563,3,Contract,Active
5591,Jack,Lewis,Male,31-07-1975,49,26-02-2013,12,HR,Executive,John,London,India,9493,2922,116838,3,Full-Time,Inactive
5592,Eve,Clark,Female,27-01-1996,29,07-02-2021,4,IT,Analyst,Angela,Bangalore,India,8842,3251,109355,5,Contract,Active
5593,Grace,Lewis,Female,08-05-1983,42,09-10-2011,13,Sales,Executive,Priya,New York,India,6997,1473,85437,5,Part-Time,Active
5594,Diana,Brown,Male,27-05-1989,36,04-07-2011,13,IT,Manager,Priya,London,India,4073,1743,50619,5,Full-Time,Active
5595,Alice,Lee,Female,23-02-1973,52,09-06-2021,4,Finance,Coordinator,Tom,Bangalore,USA,6633,2794,82390,2,Part-Time,Inactive
5596,Ivy,Khan,Male,19-07-1987,37,11-01-2005,20,Sales,Executive,Tom,Toronto,UK,5437,2966,68210,3,Contract,Inactive
5597,Diana,Khan,Female,07-01-1970,55,23-07-2018,6,Marketing,Analyst,John,Sydney,India,6526,2396,80708,2,Full-Time,Active
5598,Ivy,Smith,Male,07-12-1973,51,30-08-2019,5,Finance,Analyst,Angela,London,UK,9602,1165,116389,1,Contract,Inactive
5599,Frank,Lee,Female,25-11-1978,46,21-04-2011,14,Finance,Coordinator,Tom,Toronto,UK,6287,1796,77240,2,Full-Time,Active
5600,Alice,Lee,Male,25-12-1990,34,09-05-2009,16,Sales,Manager,Robert,London,Australia,7228,2255,88991,4,Contract,Active
5601,Charlie,Smith,Female,26-11-1971,53,10-02-2009,16,Marketing,Manager,Priya,Bangalore,USA,8040,3155,99635,3,Full-Time,Inactive
5602,Bob,Clark,Male,06-12-1983,41,09-05-2005,20,IT,Manager,Robert,New York,Australia,4970,2836,62476,2,Full-Time,Active
5603,Ivy,Smith,Male,19-07-2000,24,13-11-2014,10,Marketing,Executive,Priya,New York,Canada,7799,4988,98576,3,Full-Time,Active
5604,Alice,Clark,Female,13-01-1979,46,27-06-2016,8,Finance,Coordinator,Robert,London,Canada,8440,1432,102712,5,Contract,Active
5605,Ivy,Smith,Male,06-04-1983,42,17-10-2005,19,Sales,Executive,Priya,Sydney,Canada,7062,3992,88736,2,Contract,Active
5606,Ivy,Johnson,Male,09-03-1991,34,29-07-2020,4,Marketing,Executive,Tom,Bangalore,Australia,7769,1220,94448,3,Contract,Inactive
5607,Hank,Johnson,Female,24-07-1983,41,04-08-2009,15,Marketing,Executive,Robert,Toronto,UK,8940,1506,108786,2,Full-Time,Active
5608,Hank,Brown,Female,27-10-1983,41,12-05-2019,6,Finance,Executive,John,Bangalore,Canada,5421,4317,69369,2,Contract,Inactive
5609,Alice,Davis,Male,22-06-1991,34,19-01-2010,15,IT,Analyst,John,Sydney,Canada,4040,1988,50468,2,Part-Time,Active
5610,Hank,Smith,Male,26-01-1970,55,15-12-2014,10,Marketing,Analyst,Angela,Toronto,Australia,5461,4821,70353,4,Full-Time,Active
5611,Jack,Lee,Male,14-06-1982,43,17-05-2012,13,Marketing,Analyst,Angela,Sydney,UK,4773,2753,60029,4,Part-Time,Inactive
5612,Charlie,Johnson,Male,24-11-1975,49,02-01-2010,15,HR,Executive,Angela,Bangalore,Canada,4204,4919,55367,2,Part-Time,Active
5613,Grace,Wilson,Female,16-12-1991,33,13-01-2018,7,Finance,Manager,Robert,Bangalore,USA,4896,3890,62642,2,Part-Time,Active
5614,Alice,Clark,Male,22-07-1979,45,02-10-2008,16,HR,Analyst,Priya,London,Canada,7579,1357,92305,3,Full-Time,Inactive
5615,Alice,Johnson,Male,03-05-1993,32,15-02-2018,7,Finance,Coordinator,Angela,Sydney,Australia,4796,3585,61137,5,Full-Time,Active
5616,Jack,Johnson,Female,18-02-1984,41,20-06-2015,10,Finance,Analyst,Tom,New York,Australia,5741,4613,73505,1,Contract,Active
5617,Eve,Lewis,Female,07-10-1971,53,02-07-2005,19,HR,Executive,John,Sydney,USA,6938,1745,85001,5,Part-Time,Active
5618,Eve,Clark,Male,27-01-1975,50,17-12-2005,19,IT,Executive,John,Sydney,UK,4409,1614,54522,3,Full-Time,Active
5619,Hank,Khan,Female,23-02-1991,34,27-10-2014,10,IT,Executive,Tom,Toronto,USA,8950,4926,112326,4,Contract,Active
5620,Grace,Williams,Female,23-04-1981,44,13-03-2021,4,Finance,Analyst,John,Toronto,Canada,4609,1123,56431,3,Contract,Active
5621,Hank,Clark,Female,07-06-2000,25,02-11-2008,16,HR,Manager,Robert,London,Australia,6749,4016,85004,3,Contract,Inactive
5622,Frank,Brown,Male,01-02-1999,26,18-07-2012,12,Marketing,Executive,Tom,New York,UK,9897,2307,121071,1,Full-Time,Active
5623,Frank,Lewis,Male,25-10-1979,45,16-04-2020,5,Finance,Coordinator,Robert,Bangalore,Canada,6051,1149,73761,5,Part-Time,Active
5624,Bob,Clark,Male,06-06-1980,45,26-01-2018,7,Finance,Executive,John,New York,USA,8134,3431,101039,4,Full-Time,Active
5625,Frank,Clark,Female,25-08-1994,30,20-10-2012,12,Sales,Manager,Tom,New York,Canada,6672,1923,81987,3,Full-Time,Active
5626,Eve,Davis,Male,04-08-1973,51,22-02-2017,8,IT,Manager,Tom,New York,USA,9577,1459,116383,1,Contract,Active
5627,Charlie,Lewis,Male,31-01-2000,25,18-10-2013,11,HR,Manager,Tom,London,India,8951,3751,111163,3,Part-Time,Inactive
5628,Frank,Clark,Male,10-03-1975,50,08-07-2016,8,Marketing,Executive,John,London,India,8641,4026,107718,3,Full-Time,Active
5629,Hank,Williams,Female,29-08-2000,24,15-07-2022,2,Marketing,Coordinator,John,New York,Australia,9335,3795,115815,5,Part-Time,Active
5630,Ivy,Williams,Male,30-01-1987,38,12-11-2015,9,Finance,Coordinator,John,Bangalore,UK,4119,2426,51854,5,Full-Time,Inactive
5631,Alice,Wilson,Male,10-10-1981,43,14-07-2019,5,Marketing,Executive,Angela,Bangalore,Australia,4280,3734,55094,1,Part-Time,Inactive
5632,Charlie,Lewis,Male,29-04-1991,34,03-10-2015,9,Marketing,Analyst,Angela,Bangalore,Canada,6318,2107,77923,3,Contract,Active
5633,Charlie,Khan,Male,07-02-1989,36,02-11-2022,2,Finance,Analyst,Priya,London,India,5152,1613,63437,3,Contract,Inactive
5634,Hank,Clark,Female,26-11-1986,38,23-05-2014,11,IT,Coordinator,Tom,Toronto,Australia,9993,4758,124674,3,Part-Time,Active
5635,Alice,Davis,Male,20-07-1987,37,04-12-2020,4,Sales,Analyst,John,Bangalore,USA,8471,3899,105551,2,Contract,Active
5636,Eve,Davis,Male,02-09-1975,49,16-03-2021,4,IT,Analyst,Tom,Toronto,UK,6952,4119,87543,2,Full-Time,Inactive
5637,Charlie,Lee,Female,10-04-1977,48,23-06-2023,2,IT,Coordinator,Robert,New York,India,8410,4585,105505,3,Full-Time,Active
5638,Bob,Khan,Female,27-04-1981,44,19-01-2023,2,Sales,Analyst,Robert,Bangalore,UK,6189,4862,79130,5,Part-Time,Inactive
5639,Hank,Davis,Female,08-09-1981,43,13-12-2020,4,Finance,Analyst,John,New York,UK,5128,1465,63001,1,Part-Time,Active
5640,Charlie,Williams,Female,16-06-1986,39,21-07-2014,10,IT,Executive,Angela,New York,India,9109,4412,113720,5,Contract,Active
5641,Grace,Lee,Female,17-07-1979,45,11-03-2010,15,HR,Analyst,Priya,Sydney,USA,4798,4038,61614,1,Part-Time,Active
5642,Alice,Smith,Male,18-02-1971,54,18-12-2012,12,HR,Coordinator,Angela,New York,USA,8823,3436,109312,4,Contract,Active
5643,Frank,Davis,Female,21-06-1991,34,12-11-2008,16,Sales,Executive,Tom,New York,USA,4503,2351,56387,3,Full-Time,Inactive
5644,Charlie,Brown,Female,28-04-1994,31,11-12-2019,5,HR,Coordinator,Angela,London,UK,8148,1554,99330,3,Full-Time,Active
5645,Hank,Lewis,Female,20-09-1999,25,06-04-2014,11,Finance,Executive,John,New York,USA,9054,2742,111390,2,Part-Time,Active
5646,Frank,Davis,Male,01-11-1986,38,28-04-2010,15,Marketing,Coordinator,Angela,Bangalore,Canada,8339,3937,104005,4,Full-Time,Inactive
5647,Bob,Johnson,Male,26-10-1999,25,14-12-2015,9,Finance,Manager,Robert,London,Canada,6441,3148,80440,2,Contract,Active
5648,Frank,Khan,Male,19-10-1981,43,02-12-2019,5,Sales,Executive,John,Sydney,USA,8713,2677,107233,5,Part-Time,Active
